name,id,status,external_id,source
SG: PlutoTV Channels: SE: Svenska Truckers,1108981,ACTIVE,61f128f68a1dfc00086470af,site_group_api_v4
SG: PlutoTV Channels: SE: Tales from the Darkside,1173185,ACTIVE,651430493a0d700008dedfdf,site_group_api_v4
SG: PlutoTV Channels: SE: Tareq Taylor's Nordic Cookery,1108825,ACTIVE,63c95491808b740007608a74,site_group_api_v4
SG: PlutoTV Channels: SE: Tattoo Fixers,1108997,ACTIVE,62bd9b7b10e33f0007ef0c49,site_group_api_v4
SG: PlutoTV Channels: SE: Taxi,1225594,ACTIVE,66b22c9aa79dea0008cee4a9,site_group_api_v4
SG: PlutoTV Channels: SE: Teen Wolf,1296679,ACTIVE,693ae39cc2fa3abe8ad8208c,site_group_api_v4
SG: PlutoTV Channels: SE: Tennis Channel,1274244,ACTIVE,6870c9ca759366af055fe891,site_group_api_v4
SG: PlutoTV Channels: SE: The 4400,1302848,ACTIVE,69afecd4686531d5faac86e2,site_group_api_v4
SG: PlutoTV Channels: SE: The Daily Show,1199149,ACTIVE,65c0978360eb870008bc9d5b,site_group_api_v4
SG: PlutoTV Channels: SE: The F Word,1108850,ACTIVE,62bd9aaa58cb95000782075a,site_group_api_v4
SG: PlutoTV Channels: SE: The Graham Norton Show,1286076,ACTIVE,6915de3d74601d957afa4592,site_group_api_v4
SG: PlutoTV Channels: SE: The Great Christmas Light Fight,1239867,ACTIVE,664f119d41af640008e38212,site_group_api_v4
SG: PlutoTV Channels: SE: The Hills,1108905,ACTIVE,61c08d7c73bdb800070eef0a,site_group_api_v4
SG: PlutoTV Channels: SE: The Hills - Krossade hjärtan,1249737,ACTIVE,678e2860be7f191097171a3c,site_group_api_v4
SG: PlutoTV Channels: SE: The Incredible Hulk,1271653,ACTIVE,6870cae4df333e336b85acce,site_group_api_v4
SG: PlutoTV Channels: SE: The L Word,1296681,ACTIVE,693ae4ee25e9a6646b198fb0,site_group_api_v4
SG: PlutoTV Channels: SE: The Magnificent Century - Kösem,1184829,ACTIVE,6537c818bdf3cf00088ec566,site_group_api_v4
SG: PlutoTV Channels: SE: The Millers,1304556,ACTIVE,69afef4b0306b277744de1e4,site_group_api_v4
SG: PlutoTV Channels: SE: The Nanny,1108931,ACTIVE,6391df52d146a40007c265f3,site_group_api_v4
SG: PlutoTV Channels: SE: The Nanny & Mr Sheffield - A Fine Romance,1274245,ACTIVE,686d01ad94a028da3aaca6b3,site_group_api_v4
SG: PlutoTV Channels: SE: The New Detectives,1108892,ACTIVE,61814dd68a368d0007d78c53,site_group_api_v4
SG: PlutoTV Channels: SE: The Only Way is Essex,1108938,ACTIVE,62bd9b1eeaa5620007ded504,site_group_api_v4
SG: PlutoTV Channels: SE: The Pet Collective,1108958,ACTIVE,6178029951bd8500078d1385,site_group_api_v4
SG: PlutoTV Channels: SE: The Shores,1109015,ACTIVE,61c098b3d98b3e0007567d03,site_group_api_v4
SG: PlutoTV Channels: SE: The Twilight Zone,1173187,ACTIVE,6512d6c92ce8e40008bd5c81,site_group_api_v4
SG: PlutoTV Channels: SE: The Wild Wild West,1300473,ACTIVE,6964bcf9ae33e24d911d7e1c,site_group_api_v4
SG: PlutoTV Channels: SE: Tidlösa klassiker från Viafree,1323759,ACTIVE,6964b9560e5b3f70cc9263bc,site_group_api_v4
SG: PlutoTV Channels: SE: TMNT - The 90's Movies,1164350,ACTIVE,64be6903b0cf5c00081b82f6,site_group_api_v4
SG: PlutoTV Channels: SE: Top Barça,1317062,ACTIVE,69fb156409705ebdf7793587,site_group_api_v4
SG: PlutoTV Channels: SE: Top Gear,1108889,ACTIVE,620239894757070008d4812d,site_group_api_v4
SG: PlutoTV Channels: SE: Top Gear - Actors & Rockstars,1251411,ACTIVE,6790d5f01cfc4aa96df3ec71,site_group_api_v4
SG: PlutoTV Channels: SE: Top Gear - Fastest and Slowest Lap,1261877,ACTIVE,681c9d35aa1bf45b8e131605,site_group_api_v4
SG: PlutoTV Channels: SE: Top Gear - New Crew,1265335,ACTIVE,681c94b899a26ce84d595125,site_group_api_v4
SG: PlutoTV Channels: SE: Top Gear - Racing Icons,1261874,ACTIVE,67fe4dcd988d4029c4f1ebf4,site_group_api_v4
SG: PlutoTV Channels: SE: Top Gear Challenge,1204071,ACTIVE,660d65b77bcd8600087cfc2f,site_group_api_v4
SG: PlutoTV Channels: SE: Top Gear Classics,1204073,ACTIVE,660d6575aec9680008f8cdc4,site_group_api_v4
SG: PlutoTV Channels: SE: Top Gear Road Trips,1204075,ACTIVE,660d659b635c750008289633,site_group_api_v4
SG: PlutoTV Channels: SE: Tosh.0,1202220,ACTIVE,65e97856ec9fda0008cb453c,site_group_api_v4
SG: PlutoTV Channels: SE: Totally Turtles,1108883,ACTIVE,61c185e36faf920007f04b6e,site_group_api_v4
SG: PlutoTV Channels: SE: Triton Poker,1220681,ACTIVE,668e60bfa4ee270008e3addf,site_group_api_v4
SG: PlutoTV Channels: SE: Trucking Hell,1173199,ACTIVE,64e771cc28cec7000889ce39,site_group_api_v4
SG: PlutoTV Channels: SE: True crime från Viaplay,1108943,ACTIVE,645cb7857cb4b1000859c57c,site_group_api_v4
SG: PlutoTV Channels: SE: UFC,1250272,ACTIVE,6792066f3de7c8cf941e7ce3,site_group_api_v4
SG: PlutoTV Channels: SE: Ultimate Classic Wrestling,1173195,ACTIVE,652518f97971630008a592b1,site_group_api_v4
SG: PlutoTV Channels: SE: Unbeaten Sports,1108935,ACTIVE,6477387b4f5ba500086f0649,site_group_api_v4
SG: PlutoTV Channels: SE: Undercover Boss USA,1108948,ACTIVE,61c192c1c547920007dbb148,site_group_api_v4
SG: PlutoTV Channels: SE: Unga Mammor,1108901,ACTIVE,61c1900995f417000731a002,site_group_api_v4
SG: PlutoTV Channels: SE: Unsolved Mysteries,1108912,ACTIVE,6181498caf6afc0007de9e72,site_group_api_v4
SG: PlutoTV Channels: SE: Viafree Movies,1109014,ACTIVE,62f64ec9eb1045000728cad6,site_group_api_v4
SG: PlutoTV Channels: SE: Victorious,1168894,ACTIVE,652d211b9c7aeb00084a48f4,site_group_api_v4
SG: PlutoTV Channels: SE: VOD,1120408,ACTIVE,,site_group_api_v4
SG: PlutoTV Channels: SE: Våra bästa år,1108915,ACTIVE,61e6b74ba585630007a18b44,site_group_api_v4
SG: PlutoTV Channels: SE: Våra värsta år,1108932,ACTIVE,6391e0b4bad1970007ee5733,site_group_api_v4
SG: PlutoTV Channels: SE: Våra värsta år - Jul med familjen Bundy,1285122,ACTIVE,690488f374601d957af0106b,site_group_api_v4
SG: PlutoTV Channels: SE: Walker Texas Ranger,1109008,ACTIVE,62a0b114a1c8650007e93688,site_group_api_v4
SG: PlutoTV Channels: SE: Wildfire,1108985,ACTIVE,62beb0de371e6c000775930c,site_group_api_v4
SG: PlutoTV Channels: SE: Wings,1184820,ACTIVE,654a51d32c1d3300086591a9,site_group_api_v4
SG: PlutoTV Channels: SE: Wired2Fish TV,1225312,ACTIVE,66854521ca7468000880acfe,site_group_api_v4
SG: PlutoTV Channels: SE: Women of Wrestling,1224823,ACTIVE,66a1008e46762a0008200274,site_group_api_v4
SG: PlutoTV Channels: SE: World of Love Island,1108952,ACTIVE,6440f73ee94c380008ccddc8,site_group_api_v4
SG: PlutoTV Channels: SE: World Poker Tour,1108944,ACTIVE,617805a67267650007573ffd,site_group_api_v4
SG: PlutoTV Channels: SE: Xena - Warrior Princess,1251416,ACTIVE,67a9d7c1ec91870008ad6519,site_group_api_v4
SG: PlutoTV Channels: SE: Yo! MTV,1222433,ACTIVE,66979a4646762a00080c890d,site_group_api_v4
SG: PlutoTV Channels: SE: Yo! MTV Raps Classic,1164351,ACTIVE,6422d8c5a3ade70008f519de,site_group_api_v4
SG: PlutoTV Channels: SE: Yu-Gi-Oh!,1108860,ACTIVE,642aedfeb065d900086681ea,site_group_api_v4
SG: PlutoTV Channels: SE: Zoey 101,1108926,ACTIVE,6458e7c32858cb0008e22e98,site_group_api_v4
SG: PlutoTV Channels: Showtime,1038345,INACTIVE,,site_group_api_v4
SG: PlutoTV Channels: Smithsonian Channel,1038343,INACTIVE,,site_group_api_v4
SG: PlutoTV Channels: Sony Canal Competencias,932071,ACTIVE,,site_group_api_v4
SG: PlutoTV Channels: Spike,1038316,INACTIVE,,site_group_api_v4
SG: PlutoTV Channels: SV,1106189,ACTIVE,,site_group_api_v4
SG: PlutoTV Channels: SV: Acapulco Shore Pluto TV,1119964,ACTIVE,61a52615cbef2500072876e2,site_group_api_v4
SG: PlutoTV Channels: SV: ADN40,1168768,ACTIVE,646ccd3681844c000974d6f4,site_group_api_v4
SG: PlutoTV Channels: SV: Adrenalina Pura TV,1119978,ACTIVE,61b793ccf571b80007b7a610,site_group_api_v4
SG: PlutoTV Channels: SV: Al Fondo Hay Sitio,1225576,ACTIVE,66aa6e03fe11e500086038ed,site_group_api_v4
SG: PlutoTV Channels: SV: Al Ritmo del Jaripeo,1280949,ACTIVE,68ba0910e1d03fec7d5c084f,site_group_api_v4
SG: PlutoTV Channels: SV: All Women's Sports Network,1262588,ACTIVE,682605d21fd7224dd12b7c33,site_group_api_v4
SG: PlutoTV Channels: SV: America's Next Top Model,1266869,ACTIVE,68782eccadeabf568e1aeb98,site_group_api_v4
SG: PlutoTV Channels: SV: Andromeda,1258949,ACTIVE,67e598e28b99330f75b4c629,site_group_api_v4
SG: PlutoTV Channels: SV: Archivos Extraterrestres,1164304,ACTIVE,645d1abbe1979c0008779d5a,site_group_api_v4
SG: PlutoTV Channels: SV: Archivos Forenses,1119892,ACTIVE,5efb8c19b2678b000780d032,site_group_api_v4
SG: PlutoTV Channels: SV: Avatar - La Leyenda de Aang,1249584,ACTIVE,6759ee82bd523200083b4f0f,site_group_api_v4
SG: PlutoTV Channels: SV: Azteca Deportes Network,1193867,ACTIVE,6582f002a620e3000813b329,site_group_api_v4
SG: PlutoTV Channels: SV: Azteca Deportes Premium,1200688,ACTIVE,65cf60d166eec80008724e6f,site_group_api_v4
SG: PlutoTV Channels: SV: Azteca internacional,1168769,ACTIVE,646cce4d1593940008a33f09,site_group_api_v4
SG: PlutoTV Channels: SV: Azteca Uno -1 hora,1185084,ACTIVE,646ccc7a2858cb0008127367,site_group_api_v4
SG: PlutoTV Channels: SV: Babar,1119893,ACTIVE,5e67e20c93312100076f3ffe,site_group_api_v4
SG: PlutoTV Channels: SV: Baby Shark TV,1119894,ACTIVE,619d5e6a093e7c0007489211,site_group_api_v4
SG: PlutoTV Channels: SV: BabyFirst,1119895,ACTIVE,5ebac49ce4dc8b00078b23bc,site_group_api_v4
SG: PlutoTV Channels: SV: Backdoor,1106152,ACTIVE,633dc8684bf50b00074a46b1,site_group_api_v4
SG: PlutoTV Channels: SV: Banco de Chile Stage,1200685,ACTIVE,65ce85b2332fec00081a70ad,site_group_api_v4
SG: PlutoTV Channels: SV: Barney,1106150,ACTIVE,5f29ada4bdaebd000708d49d,site_group_api_v4
SG: PlutoTV Channels: SV: Baywatch,1224771,ACTIVE,66a26a7846762a0008258d4e,site_group_api_v4
SG: PlutoTV Channels: SV: Best of The Drew Barrymore Show,1106151,ACTIVE,63eb907651f5d000085e4778,site_group_api_v4
SG: PlutoTV Channels: SV: Beverly Hills 90210,1119896,ACTIVE,63eb93a1c111bc0008fe6f5b,site_group_api_v4
SG: PlutoTV Channels: SV: Beyblade,1119897,ACTIVE,632119a92c3b880007d3f5dc,site_group_api_v4
SG: PlutoTV Channels: SV: Bloomberg Television,1214087,ACTIVE,6629066d56fc840008e95407,site_group_api_v4
SG: PlutoTV Channels: SV: Bob Esponja Pantalones Cuadrados,1119898,ACTIVE,6254598f5083f800076d8563,site_group_api_v4
SG: PlutoTV Channels: SV: Boom,1119899,ACTIVE,6099600015e88c0007ecda25,site_group_api_v4
SG: PlutoTV Channels: SV: Boruto - Naruto Next Generations,1193865,ACTIVE,656f37f257fe4a000884dfee,site_group_api_v4
SG: PlutoTV Channels: SV: Bromas Gags - Just for Laughs,1249588,ACTIVE,678029c654f43dad4b5c1ec0,site_group_api_v4
SG: PlutoTV Channels: SV: C4 en Alerta,1247760,ACTIVE,673f7446030a2c0008231bc3,site_group_api_v4
SG: PlutoTV Channels: SV: Canal 6 CdMx,1185083,ACTIVE,652e91fd6208700008dcaf7b,site_group_api_v4
SG: PlutoTV Channels: SV: Canal Claro,1266385,ACTIVE,68224482c5d53e1351aaf2f2,site_group_api_v4
SG: PlutoTV Channels: SV: Captain Tsubasa,1119900,ACTIVE,64666345f3f5b1000882bfb4,site_group_api_v4
SG: PlutoTV Channels: SV: Cazador de Homicidas,1119901,ACTIVE,6109a9f5531b840007a4a187,site_group_api_v4
SG: PlutoTV Channels: SV: CBS News,1119902,ACTIVE,62310d5a5dc9550007c6f580,site_group_api_v4
SG: PlutoTV Channels: SV: Chilevision Contigo,1119903,ACTIVE,62aa5740a47b6c000769f407,site_group_api_v4
SG: PlutoTV Channels: SV: Chilevision Deportes,1119904,ACTIVE,638df6f8b63cf100075ccfa1,site_group_api_v4
SG: PlutoTV Channels: SV: Chilevision Noticias,1119905,ACTIVE,61f94a2866401100074e9dee,site_group_api_v4
SG: PlutoTV Channels: SV: Chimenea Navideña,1168770,ACTIVE,5f8a0f421418bd0007e14548,site_group_api_v4
SG: PlutoTV Channels: SV: Chiquititas,1119906,ACTIVE,620e67a63b5e370007e06bb2,site_group_api_v4
SG: PlutoTV Channels: SV: Cinema,1168771,ACTIVE,646cd1211593940008a34690,site_group_api_v4
SG: PlutoTV Channels: SV: Cinépolis Channel,1297712,ACTIVE,699f405a0c8827936bd287bf,site_group_api_v4
SG: PlutoTV Channels: SV: Claro Sports,1168772,ACTIVE,6320d80a66666000086712d7,site_group_api_v4
SG: PlutoTV Channels: SV: Claro Sports 2,1295604,ACTIVE,6974098df88c3f90fe19cabf,site_group_api_v4
SG: PlutoTV Channels: SV: Claro Sports Mexico,1225638,ACTIVE,6320d2755e54db000783fd87,site_group_api_v4
SG: PlutoTV Channels: SV: Comedy Central Pluto TV,1119907,ACTIVE,5ffcc21a432945000762d06b,site_group_api_v4
SG: PlutoTV Channels: SV: Comedy Central South Park,1119908,ACTIVE,609ae5cd48d3200007b0a98e,site_group_api_v4
SG: PlutoTV Channels: SV: Concert Channel,1266384,ACTIVE,6868152657543d1f8be4ece3,site_group_api_v4
SG: PlutoTV Channels: SV: COPS,1119909,ACTIVE,6419ab7c9189ce000865a469,site_group_api_v4
SG: PlutoTV Channels: SV: Corazón,1185082,ACTIVE,646ccdd0939a5900088a1980,site_group_api_v4
SG: PlutoTV Channels: SV: CSI - Miami,1119910,ACTIVE,63eb9255c111bc0008fe6ec4,site_group_api_v4
SG: PlutoTV Channels: SV: Cuando los Ángeles Caen,1297711,ACTIVE,699769fa19ac123965833fd3,site_group_api_v4
SG: PlutoTV Channels: SV: Daria,1119911,ACTIVE,62d0895ebe7a970008785244,site_group_api_v4
SG: PlutoTV Channels: SV: DAZN Combat,1199475,ACTIVE,64df7a9a44fe100009b6ac5a,site_group_api_v4
SG: PlutoTV Channels: SV: DAZN Women's Football,1119912,ACTIVE,64b02bbd7d93410008fdae60,site_group_api_v4
SG: PlutoTV Channels: SV: Death Note,1119913,ACTIVE,626c2ed933a2890007e91422,site_group_api_v4
SG: PlutoTV Channels: SV: Desafío Super Humanos,1119914,ACTIVE,6495af324c014a000842e923,site_group_api_v4
SG: PlutoTV Channels: SV: Doc Martin,1258948,ACTIVE,67e5987eef24f48ffca08fd7,site_group_api_v4
SG: PlutoTV Channels: SV: Dog el cazarrecompensas,1119915,ACTIVE,5f9992c685a2a80007fa414a,site_group_api_v4
SG: PlutoTV Channels: SV: Dominance FC TV,1291019,ACTIVE,69499b5406d76f50db92934d,site_group_api_v4
"SG: PlutoTV Channels: SV: Dora, La Exploradora",1192050,ACTIVE,656e28a2954b020008ed133a,site_group_api_v4
SG: PlutoTV Channels: SV: Dr. G,1296117,ACTIVE,697c9bc2a7ce9d5a3d83504a,site_group_api_v4
SG: PlutoTV Channels: SV: Dulce by elGourmet,1271616,ACTIVE,6894fc3f66f164e402f4fd14,site_group_api_v4
SG: PlutoTV Channels: SV: El Encantador de Perros,1119916,ACTIVE,61099f2b40d0640007fc5aa2,site_group_api_v4
SG: PlutoTV Channels: SV: El Mariachi,1119917,ACTIVE,612f8b455ed5810007170b5f,site_group_api_v4
SG: PlutoTV Channels: SV: El Reino Infantil,1119918,ACTIVE,5f4d3d06fb60d8000781fce8,site_group_api_v4
SG: PlutoTV Channels: SV: Empeños a lo bestia,1119919,ACTIVE,5f23102d5e239d00074b092a,site_group_api_v4
SG: PlutoTV Channels: SV: Enchufe.tv,1297713,ACTIVE,699763d184235f26d5056002,site_group_api_v4
SG: PlutoTV Channels: SV: ESR 24/7,1119920,ACTIVE,5fb554d87a0c480007c8dada,site_group_api_v4
SG: PlutoTV Channels: SV: Estrellas de Accion,1119921,ACTIVE,5e972a21ad709d00074195ba,site_group_api_v4
SG: PlutoTV Channels: SV: Euronews Español,1119922,ACTIVE,619d59b7cbef25000728221c,site_group_api_v4
SG: PlutoTV Channels: SV: Fail Army,1119923,ACTIVE,5ebaccf1734aaf0007142c86,site_group_api_v4
SG: PlutoTV Channels: SV: Fashion TV,1106153,ACTIVE,63974ebedcd9100008c2f59c,site_group_api_v4
SG: PlutoTV Channels: SV: FIFA+,1222414,ACTIVE,66997d18a1b69e00082ee85f,site_group_api_v4
SG: PlutoTV Channels: SV: Franky Mostro,1193866,ACTIVE,656e465b9d5ac400083d2db9,site_group_api_v4
SG: PlutoTV Channels: SV: FUEL TV,1106154,ACTIVE,6144d313b34fbf0007107714,site_group_api_v4
SG: PlutoTV Channels: SV: Got Talent Argentina,1168773,ACTIVE,64b1a3b8798def000886f10d,site_group_api_v4
SG: PlutoTV Channels: SV: Gran Hermano Chile,1119924,ACTIVE,647f7f8d8e3c0a0008d552cb,site_group_api_v4
SG: PlutoTV Channels: SV: Hawaii 5-0,1285503,ACTIVE,68ffd052fdf0a6a0a48d4fa2,site_group_api_v4
SG: PlutoTV Channels: SV: Hechiceras,1260387,ACTIVE,67f95fa76b11614ab0caaef3,site_group_api_v4
SG: PlutoTV Channels: SV: Hechizada,1119925,ACTIVE,631fb6be21b7440007b9f606,site_group_api_v4
SG: PlutoTV Channels: SV: Hells Kitchen,1106156,ACTIVE,6095ad97351eb0000754c1e6,site_group_api_v4
SG: PlutoTV Channels: SV: Hermanos a la Obra,1307187,ACTIVE,69fcdc73488e575cff213adc,site_group_api_v4
SG: PlutoTV Channels: SV: Hey Arnold!,1234729,ACTIVE,66c79221b1a34600087e264d,site_group_api_v4
SG: PlutoTV Channels: SV: Historias de Ultratumba,1106155,ACTIVE,5f4d3696d938c900072679fd,site_group_api_v4
SG: PlutoTV Channels: SV: Homeful,1192049,ACTIVE,64fb1f6e6625510008c00848,site_group_api_v4
SG: PlutoTV Channels: SV: Hunter x Hunter,1202167,ACTIVE,65d916a2f7f0af0008b6540d,site_group_api_v4
SG: PlutoTV Channels: SV: I Shouldn't Be Alive,1307181,ACTIVE,69fcaaa1853a01a827bcd056,site_group_api_v4
SG: PlutoTV Channels: SV: Ice Pilots,1106157,ACTIVE,62154548a2be360007cb02f0,site_group_api_v4
SG: PlutoTV Channels: SV: Imagen TV+,1193864,ACTIVE,64e35aff6b1fdb0008ea8441,site_group_api_v4
SG: PlutoTV Channels: SV: Infierno Sobre Ruedas,1168774,ACTIVE,64ff26233efb5100082eeb2e,site_group_api_v4
SG: PlutoTV Channels: SV: Inuyasha,1225699,ACTIVE,66b26665d512590008c507b7,site_group_api_v4
SG: PlutoTV Channels: SV: Iron Chef,1119926,ACTIVE,615b9855c6b58b000724477f,site_group_api_v4
SG: PlutoTV Channels: SV: ITV Deportes,1119927,ACTIVE,63f7e3f9dff38e00082a57af,site_group_api_v4
SG: PlutoTV Channels: SV: JoJo’s Bizarre Adventure,1234730,ACTIVE,66c790f780a0af0008583aa4,site_group_api_v4
SG: PlutoTV Channels: SV: Juana La Virgen,1297709,ACTIVE,699762a0172a5c3296892d92,site_group_api_v4
SG: PlutoTV Channels: SV: Kenan y Kel,1119928,ACTIVE,5fcea93ffcf94500071c4b2f,site_group_api_v4
SG: PlutoTV Channels: SV: La Academia,1219879,ACTIVE,665fb022f78a8500095965a9,site_group_api_v4
SG: PlutoTV Channels: SV: La Familia del Barrio,1119929,ACTIVE,62d08af527ce19000731eaa0,site_group_api_v4
SG: PlutoTV Channels: SV: La Liga Premier | Paramount+,1119930,ACTIVE,62d816fcf24d280008762ee9,site_group_api_v4
SG: PlutoTV Channels: SV: La Selección,1119931,ACTIVE,63211ba9cad976000794f988,site_group_api_v4
SG: PlutoTV Channels: SV: Las Pistas de Blue,1119932,ACTIVE,5f9996533c9de3000759ccb5,site_group_api_v4
SG: PlutoTV Channels: SV: Las Tortugas Ninja,1119933,ACTIVE,63dd5d7a4e83e700088fbca8,site_group_api_v4
SG: PlutoTV Channels: SV: LATAM AD Test 1,1119934,ACTIVE,5e62525c8ed6220007ebd6f9,site_group_api_v4
SG: PlutoTV Channels: SV: LATAM AD Test 2,1119935,ACTIVE,5e6255be4809210008d4d05e,site_group_api_v4
SG: PlutoTV Channels: SV: LATAM AD Test 3,1119936,ACTIVE,5e6256b351ff07000720ea71,site_group_api_v4
SG: PlutoTV Channels: SV: LATAM AD Test 4,1119937,ACTIVE,5f356bb4234ce100077846f8,site_group_api_v4
SG: PlutoTV Channels: SV: LATAM AD Test 5,1119938,ACTIVE,5f3566e1a27d8600077f3ef4,site_group_api_v4
SG: PlutoTV Channels: SV: LATAM AD Test 6,1119939,ACTIVE,5f356ca39b4cfd00075771c1,site_group_api_v4
SG: PlutoTV Channels: SV: LATAM AD Test 7 - Libertadores 1,1119940,ACTIVE,6088670f1b0ce600075cbd19,site_group_api_v4
SG: PlutoTV Channels: SV: LATAM AD Test 8 - Libertadores 2,1119941,ACTIVE,638a1fcd0f226700073cb2f6,site_group_api_v4
SG: PlutoTV Channels: SV: LATAM AD Test 9 - Libertadores 3,1119942,ACTIVE,638a20190847960007515225,site_group_api_v4
SG: PlutoTV Channels: SV: Loco Por Ti,1119943,ACTIVE,6489c42e976ee90008547503,site_group_api_v4
SG: PlutoTV Channels: SV: Los archivos del FBI,1119945,ACTIVE,5e67d41b93312100076f3fca,site_group_api_v4
SG: PlutoTV Channels: SV: Los Asesinatos de Midsomer,1249585,ACTIVE,6764203df433320008836bc6,site_group_api_v4
SG: PlutoTV Channels: SV: Los Padrinos Mágicos,1119946,ACTIVE,6322099c822bbc00074857db,site_group_api_v4
SG: PlutoTV Channels: SV: Los Pitufos,1274518,ACTIVE,68a3a97fd8f7693ae3f8575f,site_group_api_v4
SG: PlutoTV Channels: SV: Los Tres Chiflados,1119947,ACTIVE,5f85f1dc1418bd0007e11eb9,site_group_api_v4
SG: PlutoTV Channels: SV: Los Ángeles de Charlie,1119944,ACTIVE,6487761d17f5e10008cbc000,site_group_api_v4
SG: PlutoTV Channels: SV: Luces Navideñas,1168775,ACTIVE,5f8a0e7a9ab0370008b177f2,site_group_api_v4
SG: PlutoTV Channels: SV: Lucha Libre​ AAA,1119948,ACTIVE,5f99a772c54853000797bf18,site_group_api_v4
SG: PlutoTV Channels: SV: MacGyver,1119949,ACTIVE,63eb95baa99571000898a078,site_group_api_v4
SG: PlutoTV Channels: SV: Maestros de la ilusión,1119950,ACTIVE,6254ab6fa74f8e0007ba6879,site_group_api_v4
SG: PlutoTV Channels: SV: MasterChef,1119951,ACTIVE,5e3ddbd27091820009f86dd9,site_group_api_v4
SG: PlutoTV Channels: SV: MasterChef Argentina,1307182,ACTIVE,69fcaa88e022927e1c94c533,site_group_api_v4
SG: PlutoTV Channels: SV: MasterChef Colombia,1307183,ACTIVE,69fcaa71ea95ffff0987f555,site_group_api_v4
SG: PlutoTV Channels: SV: MasterChef Junior,1168776,ACTIVE,64bed7005dc16600089b84e9,site_group_api_v4
SG: PlutoTV Channels: SV: MasterChef México,1307186,ACTIVE,69fca9acd1e6d3ba6b642e82,site_group_api_v4
SG: PlutoTV Channels: SV: Mi Bella Genio,1284930,ACTIVE,68ffc086a530e036bc8f0305,site_group_api_v4
SG: PlutoTV Channels: SV: Mi Coche Clásico,1192048,ACTIVE,656e2536fbc15b00084ae29d,site_group_api_v4
SG: PlutoTV Channels: SV: Mi Gorda Bella,1297710,ACTIVE,699763787cfe0ffadadd106f,site_group_api_v4
SG: PlutoTV Channels: SV: Milenio Televisión,1185085,ACTIVE,652e922db4b047000825f975,site_group_api_v4
SG: PlutoTV Channels: SV: Minuto Para Ganar,1119952,ACTIVE,5e46e64dc73db400094b5f0b,site_group_api_v4
SG: PlutoTV Channels: SV: Misterios sin Resolver,1119953,ACTIVE,5f610042272f68000867685b,site_group_api_v4
SG: PlutoTV Channels: SV: Monstruos de Rio,1225577,ACTIVE,66a92375cd0d31000847b219,site_group_api_v4
SG: PlutoTV Channels: SV: Motorvision TV,1119954,ACTIVE,60e5ea9a9bb4200008376f76,site_group_api_v4
SG: PlutoTV Channels: SV: Mr. Bean Animated,1307184,ACTIVE,69fca9f9b9c0f0d444f631ca,site_group_api_v4
SG: PlutoTV Channels: SV: MTV Animaciones,1119955,ACTIVE,5efb8ce2e426140007c78fd1,site_group_api_v4
SG: PlutoTV Channels: SV: MTV Biggest Pop,1119956,ACTIVE,6047fabfce6e8e00070bcc9f,site_group_api_v4
SG: PlutoTV Channels: SV: MTV Catfish,1119957,ACTIVE,625461ef01f27a0007976ad1,site_group_api_v4
SG: PlutoTV Channels: SV: MTV Classic,1237289,ACTIVE,66a11a21a79dea0008aa90ca,site_group_api_v4
SG: PlutoTV Channels: SV: MTV Con Mi Ex,1119959,ACTIVE,638693db857364000781b471,site_group_api_v4
SG: PlutoTV Channels: SV: MTV Dating - GF,1265316,ACTIVE,6851b909954170e0128bc71d,site_group_api_v4
SG: PlutoTV Channels: SV: MTV Drag,1119960,ACTIVE,64510d3ad3fdde00080951f2,site_group_api_v4
SG: PlutoTV Channels: SV: MTV EMA,1234727,ACTIVE,66d609c4abec540008b8ffcb,site_group_api_v4
SG: PlutoTV Channels: SV: MTV Flow Latino,1119961,ACTIVE,62b218fc511d4b00070ddc0c,site_group_api_v4
SG: PlutoTV Channels: SV: MTV Halloween,1266868,ACTIVE,68485d6fe99efeef64428f98,site_group_api_v4
SG: PlutoTV Channels: SV: MTV Música Navideña,1236052,ACTIVE,66e1e05a15d2c60008e4b2db,site_group_api_v4
SG: PlutoTV Channels: SV: MTV on Tour!,1253325,ACTIVE,67b4a4e41a5ca7608025da79,site_group_api_v4
SG: PlutoTV Channels: SV: MTV Pluto TV,1119962,ACTIVE,5fab088b3279760007d4e4fd,site_group_api_v4
SG: PlutoTV Channels: SV: MTV Pride,1215676,ACTIVE,663cdc85f78a8500090bae4b,site_group_api_v4
SG: PlutoTV Channels: SV: MTV Reality,1119958,ACTIVE,5de91b7ea86ee60009d89e75,site_group_api_v4
SG: PlutoTV Channels: SV: MTV Reinas del Pop,1251373,ACTIVE,679a7ac297782f0008fea72e,site_group_api_v4
SG: PlutoTV Channels: SV: MTV Ridiculousness,1119963,ACTIVE,5e98a911c881310007d7aae2,site_group_api_v4
SG: PlutoTV Channels: SV: MTV Rocks,1224770,ACTIVE,66a01b52a4ee27000808ea36,site_group_api_v4
SG: PlutoTV Channels: SV: MTV Spankin' New,1119965,ACTIVE,6047fd723b5bd00007de7092,site_group_api_v4
SG: PlutoTV Channels: SV: MTV Teen Mom,1119966,ACTIVE,620fd9f4afb9a80007a9c6d5,site_group_api_v4
SG: PlutoTV Channels: SV: Naruto,1119967,ACTIVE,5ee92e72fb286e0007285fec,site_group_api_v4
