show,segment_name,segment_id,platform,region,source
,US-DDA-SMB-LAL_smb_lal_940457_40049553,1500959,DDA,,audience_items
,GL-DDA-1P_Footloose__1984_,1500960,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-GSToyota_705618_v2,1500961,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-GSToyota_705615_v1,1500962,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-GSToyota_705622_v3,1500963,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-GSToyota_705632_v6,1500968,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-GSToyota_705629_v5,1500969,DDA,,audience_items
,US-LR-DM-Acxiom-NaturalOrOrganicFoodDiet,1500985,DDA,,audience_items
,US-LR-DM-Alliant-GardenEnthusiasts,1500987,DDA,,audience_items
,US-LR-DM-Experian-EnvironmentallyGreenConsumers,1500988,DDA,,audience_items
,US-LR-DM-Experian-RefrigeratedLunchShoppers,1500989,DDA,,audience_items
,US-LR-DM-Acxiom-HighProteinDiet,1500990,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034155_40049586,1501084,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_921633_40049585,1501085,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_957369_40049590,1501086,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_962472_40049609,1501108,DDA,,audience_items
,US-LR-DM-Acxiom-LikelyInMarket_MortgageRefinance,1501127,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20032081_40049348,1501143,DDA,,audience_items
,US-DDA-OAP-EpsilonEPC-Verizon_3q26,1501221,DDA,,audience_items
,US-LR-Direct-Swoop-Amgen_1025526371,1501253,DDA,,audience_items
,US-LR-Direct-Swoop-Amgen_1025526381,1501255,DDA,,audience_items
,US-LR-Direct-Swoop-Amgen_1025526391,1501256,DDA,,audience_items
,US-LR-DM-AnalyticsIQ-Interest_Aviation,1501258,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-GM_705203_v1,1501263,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-GM_705216_v4,1501265,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-GM_705226_v8,1501268,DDA,,audience_items
,BETComicViewRooftopSeriesQ326V1,1501272,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034262_40049637,1501332,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20033971_40049083,1501333,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20033429_40049653,1501338,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_952600_40049603,1501376,DDA,,audience_items
,US-LR-DM-Epsilon-SocialMediaAdInfluencedPurchasers_Likely,1501409,DDA,,audience_items
,US-LR-DM-Experian-HighlyActiveOnlineUsers,1501410,DDA,,audience_items
,US-LR-DM-Experian-FamilyCentered,1501411,DDA,,audience_items
,US-LR-DM-Experian-SocialMediaEnthusiastConsumers,1501412,DDA,,audience_items
,US-LR-DM-Acxiom-AffluentMomsofYoungChildren,1501413,DDA,,audience_items
,US-LR-DM-Experian-MomsWithChildrenAges4to6,1501414,DDA,,audience_items
,US-LR-DM-Epsilon-ChildrensEducationalOnlineShoppers,1501415,DDA,,audience_items
,US-LR-DM-Experian-EducationInterest,1501417,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034475_40049654,1501420,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034506_40049671,1501450,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20030462_40049697,1501575,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_941589_40049693,1501576,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20033574_40049710,1501591,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20029196_40049667,1501592,DDA,,audience_items
,GL-DDA-1P_50_First_Dates,1501634,DDA,,audience_items
,GL-DDA-1P_HOOK,1501635,DDA,,audience_items
,GL-DDA-1P_Jackass-_The_Movie,1501636,DDA,,audience_items
,GL-DDA-1P_Jackass__The_Movie,1501637,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034520_40049712,1501666,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034464_40049619,1501667,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034252_40049734,1501711,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034561_40049762,1501719,DDA,,audience_items
,US-LR-DM-Acxiom-NotreDameFan,1501784,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-GM_706565_v1,1501787,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-GM_706579_v4,1501791,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-GM_706685_v8,1501798,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20033423_40049787,1501884,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20033428_40049795,1501998,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_924944_40049816,1502010,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034514_40049773,1502011,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034511_40049680,1502057,DDA,,audience_items
,GL-DDA-1P_INTL___Prisoner_of_War,1502116,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20032689_40049873,1502207,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_928713_40049811,1502208,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_926521_40049880,1502580,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034606_40049813,1502581,DDA,,audience_items
,US-LR-DM-Adstra-LegalServices_LawFirms,1502861,DDA,,audience_items
,US-CR-Direct-Annalect_Wells_Fargo_Transactor,1502870,DDA,,audience_items
,US-CR-Direct-Annalect_Wells_Fargo_SportsFan_Mixer,1502871,DDA,,audience_items
,US-CR-Direct-Annalect_Wells_Fargo_MixerAffluent,1502872,DDA,,audience_items
,US-CR-Direct-Annalect_Wells_Fargo_ShoppingMixer,1502873,DDA,,audience_items
,US-CR-Direct-Annalect_Wells_Fargo_Hotel_Transactor,1502874,DDA,,audience_items
,US-CR-Direct-Annalect_Canva-KWJ,1502876,DDA,,audience_items
,US-LR-DM-Acxiom-LikelyOwnership_ATV,1502878,DDA,,audience_items
,US-LR-DM-Acxiom-VisitTheWesternUnitedStates,1502879,DDA,,audience_items
,US-LR-DM-Acxiom-PurchaseTicket_CountryMusicConcerts,1502880,DDA,,audience_items
,US-LR-DM-Alliant-CountryOutfitterBuyerPropensity,1502881,DDA,,audience_items
,US-LR-DM-Alliant-CountryMusicInterest,1502882,DDA,,audience_items
,US-LR-DM-Alliant-HarleyDavidsonPropensity,1502883,DDA,,audience_items
,US-LR-DM-Epsilon-NationalParksTravelers,1502884,DDA,,audience_items
,US-LR-DM-Acxiom-LikelyActivity_RVVacation,1502885,DDA,,audience_items
,GL-DDA-1P_Country_Christmas_Album,1502886,DDA,,audience_items
,US-LR-DM-Epsilon-RVVacationers,1502887,DDA,,audience_items
,US-LR-DM-Acxiom-WatchSitcomsOnTV,1502888,DDA,,audience_items
,US-LR-Direct-1P-TikTok_19923,1502890,DDA,,audience_items
,US-LR-Direct-Crossix-Boehringer_VC14784,1502898,DDA,,audience_items
,US-LR-Direct-Crossix-Boehringer_VC13622,1502902,DDA,,audience_items
,US-LR-Direct-Crossix-Boehringer_VC14781,1502903,DDA,,audience_items
,US-LR-Direct-Crossix-Syneos-VC14967,1502905,DDA,,audience_items
,US-LR-Direct-Swoop-Opzelura-1024802281,1502906,DDA,,audience_items
,US-LR-DM-Experian-LogoTVNetworkViewers,1502919,DDA,,audience_items
,US-LR-Direct-Swoop-Syneos-1025521601,1502922,DDA,,audience_items
,US-LR-Direct-Swoop-Syneos-1025521591,1502923,DDA,,audience_items
,US-LR-Direct-Swoop-Syneos-1025521581,1502924,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034652_40049926,1503002,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034687_40049940,1503042,DDA,,audience_items
,US-DDA-OAP-Crossix-Gilead_YeztugoF2_3q26,1503077,DDA,,audience_items
,US-DDA-OAP-Crossix-Gilead_YeztugoM2_3q26,1503078,DDA,,audience_items
,US-DDA-OAP-Crossix-Gilead_DescovyF2_3q26,1503079,DDA,,audience_items
,GL-DDA-1P_Sarah_Off_The_Grid,1503087,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034690_40049946,1503088,DDA,,audience_items
,US-DDA-OAP-Crossix-Gilead_DescovyM2_3q26,1503090,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20030964_40049856,1503117,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034694_40049955,1503118,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_963362_40049984,1503121,DDA,,audience_items
,US-LR-Direct-Annalect-USArmy_smartfit_intender,1503169,DDA,,audience_items
,US-LR-Direct-Annalect-USArmy_sidehustlers_skillseekers,1503170,DDA,,audience_items
,US-LR-Direct-Annalect-USArmy_medicine_student_professional,1503171,DDA,,audience_items
,US-LR-Direct-Annalect-USArmy_StudentOfficer_audience,1503172,DDA,,audience_items
,US-LR-Direct-Annalect-USArmy_FitSmart_audiences,1503173,DDA,,audience_items
,GL-DDA-1P_INTL___Off_the_Grid,1503243,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20029006_40050011,1503341,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_953858_40050035,1503380,DDA,,audience_items
,AU - DWH - PP - ID - Summit - Content - Two Years Later watchers APAC,1503387,DDA,,audience_items
,AU - DWH - PP - ID - Summit - Content - SkyMed watchers APAC,1503388,DDA,,audience_items
,AU - DWH - PP - ID - Summit - Content - The Gray House watchers APAC,1503389,DDA,,audience_items
,AU - DWH - PP - ID - Summit - Content - Among Us watchers APAC,1503390,DDA,,audience_items
,AU - DWH - PP - ID - Summit - Content - The Running Man (2025) watchers APAC,1503391,DDA,,audience_items
,AU - DWH - PP - ID - Summit - Content - Devotion Obedience or Betrayal watchers APAC,1503392,DDA,,audience_items
,AU - DWH - PP - ID - Summit - Content - The Ultimate Fighter watchers APAC,1503393,DDA,,audience_items
,US-LR-DM-Acxiom-AdultsWithChildrenAges3to5,1503700,DDA,,audience_items
,US-LR-DM-Acxiom-AdultsWithChildrenAges6to10,1503701,DDA,,audience_items
,US-LR-DM-Acxiom-AdultsWithChildrenAges11to15,1503702,DDA,,audience_items
,US-LR-DM-Acxiom-AdultsWithChildrenAges16to17,1503703,DDA,,audience_items
,US-LR-DM-Experian-AtHomeRetiredEmptyNesters,1503704,DDA,,audience_items
,US-LR-DM-Experian-AtHomeRetiredandEmptyNesterHHs,1503705,DDA,,audience_items
,US-LR-DM-Epsilon-CruiseTravelers,1503706,DDA,,audience_items
,US-LR-DM-Epsilon-CruiseVacationers_HighlyLikely,1503707,DDA,,audience_items
,US-LR-DM-Experian-FrequentCruiseTravelers,1503708,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_940457_40050082,1503786,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034818_40050090,1503823,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034404_40049494,1503824,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034828_40050107,1504134,DDA,,audience_items
,Age - Pluto TV - Forecasting - 2026 - US - 18-24,1504135,DDA,,audience_items
,Age - Pluto TV - Forecasting - 2026 - EU - 0-17,1504136,DDA,,audience_items
,Age - Pluto TV - Forecasting - 2026 - EU/UK - 18-24,1504137,DDA,,audience_items
,Age - Pluto TV - Forecasting - 2026 - APAC - 18-24,1504138,DDA,,audience_items
,Sky UK - EmailHash - Test - US,1504141,DDA,,audience_items
,Sky UK - EmailHash - Test - EU/UK,1504142,DDA,,audience_items
,Sky UK - EmailHash - Test - APAC,1504143,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034823_40050096,1504170,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034821_40050095,1504292,DDA,,audience_items
,GL-DDA-1P_Cross,1504293,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-GSToyota_705626_v4,1504300,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034851_40050139,1504336,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20031780_40050161,1504337,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034675_40049924,1504338,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_932432_1253941,1504341,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034523_40049715,1504382,DDA,,audience_items
,US-LR-Direct-1PD-AAA-ActiveGoodStanding_Member_FL,1504399,DDA,,audience_items
,US-LR-Direct-Swoop-TG_1026765781,1504403,DDA,,audience_items
,US-LR-DM-Acxiom-GamingApp_Simulation,1504441,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034869_40050208,1504474,DDA,,audience_items
,CCTheDailyShowQ326V1,1504492,DDA,,audience_items
,GL-DDA-1P_Transformers,1504537,DDA,,audience_items
,GL-DDA-1P_School_of_Rock,1504538,DDA,,audience_items
,GL-DDA-1P_Special_Ops_True,1504539,DDA,,audience_items
,GL-DDA-1P_Rio_Shore,1504540,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034869_40050215,1504544,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20033423_40050216,1504545,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034523_40050245,1504688,DDA,,audience_items
,US-LR-DM-Alliant_SouthParkFans,1504722,DDA,,audience_items
,US-LR-DM-Epsilon-LikelyVodkaBuyer,1504734,DDA,,audience_items
,US-LR-DM-Epsilon-LikelyLiquorBuyer,1504735,DDA,,audience_items
,US-LR-DM-Epsilon-SpicyFood,1504736,DDA,,audience_items
,US-LR-Direct-1PD-CrossScreenMedia_ME_Pers,1504743,DDA,,audience_items
,US-LR-Direct-1PD-CrossScreenMedia_AK_Pers,1504744,DDA,,audience_items
,US-LR-Direct-1PD-CrossScreenMedia_NH_Pers,1504745,DDA,,audience_items
,US-LR-Direct-1PD-CrossScreenMedia_IA_Statewide_Digital_Pers,1504746,DDA,,audience_items
,US-LR-Direct-1PD-CrossScreenMedia_OH_Pers,1504747,DDA,,audience_items
,US-LR-Direct-1PD-CrossScreenMedia_OH_Pers_High_Mid,1504748,DDA,,audience_items
,US-LR-DM-TransUnion-LanguagesSpoken_MostlyEnglish_SomeSpanish,1504749,DDA,,audience_items
,US-LR-DM-TransUnion-LanguagesSpoken_MostlySpanish_SomeEnglish,1504750,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034904_40050258,1504867,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_955212_1275803,1504870,DDA,,audience_items
,US-DDA-1P_The_Rookie,1504871,DDA,,audience_items
,US-DDA-1P_INTL___Untitled_Home_Invasion_Romance,1504872,DDA,,audience_items
,US-DDA-1P_INTL___Hallow_Road,1504873,DDA,,audience_items
,US-DDA-1P_Fatal_First_Dates,1504874,DDA,,audience_items
,US-DDA-1P_Day_of_the_Fight,1504875,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_924944_40050273,1504876,DDA,,audience_items
,US-DDA-QRM-SMB_20031475_40050276,1504903,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20031475_40050310,1504904,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_956620_40050309,1504905,DDA,,audience_items
,US-DDA-QRM-SMB_20033906_40050298,1504906,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034887_40050280,1504907,DDA,,audience_items
,US-DDA-1P_Indiana_Jones_And_The_Kingdom_Of_The_Crystal_Skull,1504987,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034916_40050314,1504988,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034916_40050315,1504989,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-AAA_709916_v1,1505006,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-AAA_709943_v6,1505007,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-AAA_709951_v7,1505008,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-AAA_709966_v9,1505009,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-AAA_709972_v10,1505010,DDA,,audience_items
,US-LR-DM-Alliant-MultiCarOwner_InMarketforNewCar,1505011,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-AAA_709979_v11,1505012,DDA,,audience_items
,US-LR-DM-TransUnion-ExpectBuyAUsedCarOrLightTruckNext12M,1505013,DDA,,audience_items
,US-LR-DM-Experian-InMarketNewCar,1505014,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_959573_40050343,1505059,DDA,,audience_items
,US-DDA-QRM-SMB_20030790_40050333,1505071,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034309_40050361,1505073,DDA,,audience_items
,US-DDA-OAP-Annalect-ATTCricket_3q26,1505074,DDA,,audience_items
,US-EAE-Direct-Experian-Jaguar_XCJLZXQZPCAT,1505109,DDA,,audience_items
,US-EAE-Direct-Experian-Jaguar_KNSNKJZ8X,1505111,DDA,,audience_items
,US-EAE-Direct-Experian-Jaguar_H2BJSMMSX,1505112,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-Coty_710018_v1,1505138,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-Coty_710021_v2,1505139,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-Coty_710025_v3,1505141,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-Coty_710028_v4,1505151,DDA,,audience_items
,US-LR-Direct-1PD-FP1Strategies_GA_Likely2026Voters,1505177,DDA,,audience_items
,US-LR-Direct-1PD-FP1Strategies_GA_HighPropVoters,1505178,DDA,,audience_items
,US-LR-Direct-1PD-FP1Strategies_GA_MidPropVoters,1505179,DDA,,audience_items
,US-LR-Direct-1PD-FP1Strategies_GA_LowPropVoters,1505180,DDA,,audience_items
,US-LR-Direct-1PD-FP1Strategies_GA_SwingVoters,1505183,DDA,,audience_items
,US-LR-Direct-1PD-FP1Strategies_GA_SoftOssoff,1505184,DDA,,audience_items
,US-LR-Direct-1PD-FP1Strategies_GA_SoftCollins,1505185,DDA,,audience_items
,US-LR-Direct-1PD-FP1Strategies_GA_StrongCollins,1505186,DDA,,audience_items
,US-LR-Direct-1PD-FP1Strategies_GA_CollinsGotv,1505188,DDA,,audience_items
,US-LR-Direct-1PD-FP1Strategies_GA_OssoffGotv,1505189,DDA,,audience_items
,US-LR-Direct-1PD-FP1Strategies_GA_StrongOssoff,1505190,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034915_40050418,1505258,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_923504_40050417,1505259,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20030964_40050423,1505265,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20030964_40050424,1505266,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20030964_40050422,1505267,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20030964_40050425,1505333,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20032010_40049688,1505334,DDA,,audience_items
,US-LR-DM-Epsilon-TransactionalCharitableDonors,1505350,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20030964_40050427,1505353,DDA,,audience_items
,US-LR-Direct-Crossix-TG_VC14932,1505535,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_963362_40050430,1505563,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20030964_40050426,1505564,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20030966_40050433,1505603,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20030966_40050434,1505604,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20030966_40050432,1505605,DDA,,audience_items
,US-EAE-Direct-Experian-MilanMarketing-HomeValue500k,1505739,DDA,,audience_items
,US-CR-Direct-Annalect-HomeDepot-Home_Services,1505824,DDA,,audience_items
,US-CR-Direct-Annalect_Boehringer_RecentDog,1505825,DDA,,audience_items
,AU - LR - Client - ID - Peak - Custom - IPG - RAMPIDINIPERNODRICARDT1PROGRESSIVEMINDS,1505873,DDA,,audience_items
,US-LR-Direct-Annalect-Volkswagen_ProductOffer_omni,1505988,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034697_40050420,1506000,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_968978_40050538,1506001,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_929088_40050523,1506002,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-BlueDiamondGrowers_709477_v1,1506003,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-BlueDiamondGrowers_709480_v2,1506004,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-BlueDiamondGrowers_709539_v3,1506005,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-BlueDiamondGrowers_709483_v4,1506006,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-BlueDiamondGrowers_709486_v5,1506007,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-Abbott_Applepie_710417_V6,1506022,DDA,,audience_items
,US-DDA-PMXLift-Epsilon-Abbott_Applepie_710422_V7,1506023,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20033229_40050557,1506078,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20035061_40050553,1506079,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20028766_40050559,1506088,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_924091_40049974,1506089,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034916_40050571,1506101,DDA,,audience_items
,APAC-DDA-1P_Romance_au,1506148,DDA,,audience_items
,APAC-DDA-1P_Entertainment_au,1506149,DDA,,audience_items
,APAC-DDA-1P_Drama_au,1506150,DDA,,audience_items
,APAC-DDA-1P_Fashion___Style_au,1506151,DDA,,audience_items
,APAC-DDA-1P_Horror_au,1506152,DDA,,audience_items
,APAC-DDA-1P_News___Politics_au,1506153,DDA,,audience_items
,APAC-DDA-1P_Talk_au,1506154,DDA,,audience_items
,APAC-DDA-1P_Animation_au,1506155,DDA,,audience_items
,APAC-DDA-1P_Religion___Spirtuality_au,1506156,DDA,,audience_items
,APAC-DDA-1P_Sports_au,1506157,DDA,,audience_items
,APAC-DDA-1P_Crime_au,1506158,DDA,,audience_items
,APAC-DDA-1P_Holiday_au,1506159,DDA,,audience_items
,APAC-DDA-1P_Action___Adventure_au,1506160,DDA,,audience_items
,APAC-DDA-1P_Children___Family_au,1506161,DDA,,audience_items
,APAC-DDA-1P_Home___Garden_au,1506162,DDA,,audience_items
,APAC-DDA-1P_Hobbies___Interests_au,1506163,DDA,,audience_items
,APAC-DDA-1P_Educational___Documentary_au,1506164,DDA,,audience_items
,APAC-DDA-1P_Comedy_au,1506165,DDA,,audience_items
,APAC-DDA-1P_Thriller___Suspense_au,1506166,DDA,,audience_items
,APAC-DDA-1P_Music_Video_au,1506167,DDA,,audience_items
,APAC-DDA-1P_Reality___Gameshow_au,1506168,DDA,,audience_items
,APAC-DDA-1P_Sci-Fi___Fantasy_au,1506169,DDA,,audience_items
,US-LR-1PD-CRHD_Exclusion_AllModels_0to24Mo,1506192,DDA,,audience_items
,US-LR-1PD-WDCH_Exclusion_AllModels_0to24Mo,1506193,DDA,,audience_items
,US-LR-1PD-HDOC_Exclusion_AllModels_0to24Mo,1506194,DDA,,audience_items
,US-LR-1PD-OH_Brown_Base_20260630,1506195,DDA,,audience_items
,US-LR-Direct-1P-KEH_Exclusion_AllModelOwners_0to24Mo,1506207,DDA,,audience_items
,US-LR-Direct-1P-NEH_Exclusion_AllModelOwners_0to24Mo,1506208,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034887_40050602,1506211,DDA,,audience_items
,US-DDA-1P_Harlan_Coben_s_Final_Twist,1506212,DDA,,audience_items
,EU/UK-DDA-1P_Horror_eu,1506214,DDA,,audience_items
,EU/UK-DDA-1P_Musical_eu,1506213,DDA,,audience_items
,EU/UK-DDA-1P_Drama_eu,1506215,DDA,,audience_items
,EU/UK-DDA-1P_Sci-Fi___Fantasy_eu,1506216,DDA,,audience_items
,EU/UK-DDA-1P_Hobbies___Interests_eu,1506217,DDA,,audience_items
,EU/UK-DDA-1P_Reality___Gameshow_eu,1506218,DDA,,audience_items
,EU/UK-DDA-1P_Educational___Documentary_eu,1506219,DDA,,audience_items
,EU/UK-DDA-1P_Adult_eu,1506220,DDA,,audience_items
,US-DDA-1P_Avatar_Aang__The_Last_Airbender,1506221,DDA,,audience_items
,EU/UK-DDA-1P_Action___Adventure_eu,1506222,DDA,,audience_items
,EU/UK-DDA-1P_Music_Video_eu,1506223,DDA,,audience_items
,US-DDA-1P_INTL___Avatar_Aang__The_Last_Airbender,1506224,DDA,,audience_items
,EU/UK-DDA-1P_Crime_eu,1506225,DDA,,audience_items
,US-DDA-1P_Jane_the_Virgin,1506226,DDA,,audience_items
,EU/UK-DDA-1P_Animation_eu,1506228,DDA,,audience_items
,US-DDA-1P_INTL___Solo_Mio,1506227,DDA,,audience_items
,EU/UK-DDA-1P_Entertainment_eu,1506229,DDA,,audience_items
,EU/UK-DDA-1P_News___Politics_eu,1506230,DDA,,audience_items
,EU/UK-DDA-1P_Thriller___Suspense_eu,1506231,DDA,,audience_items
,EU/UK-DDA-1P_Religion___Spirtuality_eu,1506232,DDA,,audience_items
,EU/UK-DDA-1P_Sports_eu,1506233,DDA,,audience_items
,EU/UK-DDA-1P_Comedy_eu,1506234,DDA,,audience_items
,EU/UK-DDA-1P_Children___Family_eu,1506235,DDA,,audience_items
,EU/UK-DDA-1P_Talk_eu,1506236,DDA,,audience_items
,EU/UK-DDA-1P_Latino_eu,1506237,DDA,,audience_items
,EU/UK-DDA-1P_Do_not_Enter_eu,1506238,DDA,,audience_items
,EU/UK-DDA-1P_Holiday_eu,1506239,DDA,,audience_items
,EU/UK-DDA-1P_Home___Garden_eu,1506240,DDA,,audience_items
,US-DDA-1P_INTL___The_Last_Rodeo,1506241,DDA,,audience_items
,EU/UK-DDA-1P_Classic___Cult_Classic_eu,1506243,DDA,,audience_items
,EU/UK-DDA-1P_Romance_eu,1506242,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20035097_40050607,1506298,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034652_40050631,1506308,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_911003_40050648,1506314,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20035135_40050664,1506316,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20034715_40050665,1506318,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20035146_40050672,1506319,DDA,,audience_items
,BETAllTheQueensMenQ326V1,1506357,DDA,,audience_items
,US-DDA-Direct-Retarget-Lioness_SFU_August2026,1506364,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20030964_40050701,1506438,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20030964_40050698,1506439,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20030964_40050703,1506440,DDA,,audience_items
,US-DDA-QRM-SMB_20030964_40050711,1506441,DDA,,audience_items
,US-DDA-QRM-SMB_20030966_40050732,1506442,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20030964_40050707,1506468,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20030964_40050708,1506469,DDA,,audience_items
,US-DDA-SMB-LAL_smb_lal_20030964_40050709,1506470,DDA,,audience_items
